stcotrbg,adj_acs_1,sp_1,diff_1,w_diff_1,adj_acs_2,sp_2,diff_2,w_diff_2,adj_acs_3,sp_3,diff_3,w_diff_3,adj_acs_4,sp_4,diff_4,w_diff_4,adj_acs_5,sp_5,diff_5,w_diff_5,adj_acs_6,sp_6,diff_6,w_diff_6,adj_acs_7,sp_7,diff_7,w_diff_7
"420034626002",0,0,0,0.00,6,6,0,0.00,38,38,0,0.00,148,137,11,4.14,143,148,5,1.82,19,27,8,0.39,39,37,2,0.20
"420034626003",0,0,0,0.00,129,125,4,1.47,19,21,2,0.11,48,46,2,0.27,26,26,0,0.00,35,33,2,0.20,94,100,6,1.61
"420034626004",55,66,11,1.03,79,75,4,0.54,26,17,9,0.40,124,123,1,0.21,120,133,13,2.65,75,60,15,1.91,110,115,5,0.93
"420034639001",6,6,0,0.00,58,49,9,0.96,164,163,1,0.30,71,87,16,2.08,113,99,14,2.90,67,62,5,0.61,66,79,13,1.57
"420034639002",18,13,5,0.25,118,124,6,2.00,67,61,6,1.14,53,53,0,0.00,22,21,1,0.06,34,43,9,0.86,42,39,3,0.36
"420034639003",0,0,0,0.00,49,45,4,0.59,91,94,3,0.83,85,84,1,0.26,74,76,2,0.45,9,10,1,0.03,22,21,1,0.07
"420034643001",7,12,5,0.06,87,98,11,1.64,94,88,6,0.97,118,114,4,0.81,161,161,0,0.00,24,16,8,0.33,91,93,2,0.31
"420034643002",0,0,0,0.00,23,16,7,0.41,39,38,1,0.10,113,119,6,1.73,46,33,13,1.53,111,102,9,2.55,59,83,24,3.62
"420034643003",24,25,1,0.08,30,29,1,0.10,11,6,5,0.19,111,122,11,4.14,72,72,0,0.00,9,8,1,0.03,38,33,5,0.64
"420034643004",20,30,10,0.82,62,71,9,2.30,54,42,12,2.67,26,21,5,0.53,42,40,2,0.35,22,23,1,0.09,17,16,1,0.07
"420034644001",0,0,0,0.00,28,27,1,0.12,41,46,5,0.90,29,27,2,0.25,85,84,1,0.37,0,0,0,0.00,46,45,1,0.20
"420034644002",31,23,8,0.68,60,68,8,1.31,39,31,8,0.85,106,117,11,3.18,79,74,5,1.08,44,42,2,0.24,8,12,4,0.09
"420034644003",31,31,0,0.00,103,106,3,0.72,64,67,3,0.45,82,87,5,0.96,26,19,7,0.43,38,35,3,0.27,84,83,1,0.20
"420034644004",12,10,2,0.05,57,62,5,0.57,83,76,7,1.16,146,178,32,9.36,69,54,15,2.07,98,102,4,0.79,34,17,17,1.16
"420034656001",31,20,11,0.63,138,161,23,5.88,98,93,5,0.91,69,67,2,0.26,78,76,2,0.29,29,28,1,0.05,97,95,2,0.36
"420034656002",33,25,8,0.40,118,117,1,0.18,83,80,3,0.38,169,171,2,0.51,107,114,7,1.14,103,96,7,1.10,44,54,10,0.67
"420034658001",64,57,7,0.65,148,140,8,1.73,109,116,7,1.12,186,193,7,1.90,69,71,2,0.20,60,63,3,0.26,48,44,4,0.28
"420034658002",19,19,0,0.00,151,139,12,3.75,74,79,5,0.77,82,87,5,0.85,76,82,6,0.94,14,13,1,0.03,67,64,3,0.42
"420034658003",0,0,0,0.00,71,77,6,1.00,50,60,10,1.18,84,94,10,1.98,129,106,23,7.00,10,14,4,0.09,80,73,7,1.32
"420034687001",63,60,3,0.37,75,78,3,0.44,58,63,5,0.56,96,111,15,2.79,136,130,6,1.58,39,34,5,0.38,49,40,9,0.85
"420034687002",0,0,0,0.00,30,37,7,0.68,28,29,1,0.09,122,129,7,2.75,76,65,11,2.70,37,29,8,0.95,17,21,4,0.22
"420034688001",22,19,3,0.18,33,40,7,0.65,19,19,0,0.00,69,81,12,2.32,81,78,3,0.68,33,32,1,0.09,100,88,12,3.36
"420034688002",28,32,4,0.35,67,61,6,1.27,69,66,3,0.65,69,69,0,0.00,42,40,2,0.26,31,39,8,0.78,11,10,1,0.03
"420034688003",0,0,0,0.00,166,160,6,1.75,69,63,6,0.73,149,164,15,3.93,65,67,2,0.23,65,56,9,1.03,54,58,4,0.38
"420034689001",21,20,1,0.03,32,40,8,0.42,121,121,0,0.00,85,93,8,1.11,182,169,13,3.86,82,75,7,0.94,90,95,5,0.73
"420034689002",10,6,4,0.09,110,118,8,1.89,24,25,1,0.05,80,69,11,1.89,106,120,14,3.18,72,72,0,0.00,64,56,8,1.10
"420034689003",63,50,13,1.09,236,231,5,1.57,60,66,6,0.48,31,29,2,0.08,120,127,7,1.12,121,120,1,0.16,122,130,8,1.30
"420034690001",0,0,0,0.00,150,163,13,3.91,28,14,14,0.79,131,130,1,0.26,103,109,6,1.24,34,31,3,0.20,53,52,1,0.11
"420034690002",0,0,0,0.00,63,65,2,0.13,203,207,4,0.81,117,118,1,0.12,179,190,11,1.97,164,164,0,0.00,271,253,18,4.89
"420034690003",24,26,2,0.10,87,79,8,1.51,56,53,3,0.36,163,180,17,6.00,42,29,13,1.18,39,50,11,0.93,51,45,6,0.66
"420034703001",16,14,2,0.04,146,151,5,0.94,92,96,4,0.47,107,107,0,0.00,179,169,10,2.29,140,136,4,0.72,100,107,7,0.90
"420034703002",0,0,0,0.00,87,93,6,0.58,112,129,17,2.11,204,189,15,3.39,126,125,1,0.14,135,120,15,2.25,238,246,8,2.11
"420034704001",11,8,3,0.08,72,79,7,1.26,42,33,9,0.94,99,106,7,1.73,69,68,1,0.17,68,61,7,1.19,40,46,6,0.60
"420034704002",0,0,0,0.00,33,27,6,0.63,101,107,6,1.94,45,42,3,0.43,32,24,8,0.82,58,67,9,1.67,44,46,2,0.28
"420034704003",0,0,0,0.00,25,13,12,0.45,105,110,5,0.80,163,162,1,0.25,137,137,0,0.00,78,75,3,0.35,152,163,11,2.53
"420034705011",73,72,1,0.06,378,372,6,2.00,305,309,4,1.07,174,182,8,1.23,111,119,8,0.78,36,31,5,0.16,58,50,8,0.41
"420034705012",12,11,1,0.01,187,213,26,5.16,202,189,13,2.78,124,131,7,0.92,124,112,12,1.58,73,67,6,0.46,221,220,1,0.23
"420034705021",0,0,0,0.00,90,83,7,0.95,64,60,4,0.39,187,181,6,1.69,68,68,0,0.00,129,150,21,4.09,125,121,4,0.75
"420034705022",0,0,0,0.00,34,30,4,0.22,100,116,16,2.63,142,151,9,2.10,107,118,11,1.93,67,57,10,1.10,159,137,22,5.74
"420034706001",22,18,4,0.11,91,88,3,0.34,112,103,9,1.24,153,149,4,0.75,143,170,27,4.75,98,92,6,0.72,193,192,1,0.24
"420034706002",34,29,5,0.49,95,107,12,3.31,68,62,6,1.19,56,54,2,0.33,39,37,2,0.23,8,5,3,0.07,44,50,6,0.77
"420034706003",8,10,2,0.05,46,49,3,0.43,112,103,9,3.14,0,0,0,0.00,45,38,7,0.98,25,20,5,0.39,85,101,16,4.24
"420034710001",34,32,2,0.11,91,82,9,1.33,94,102,8,1.22,129,119,10,2.09,103,103,0,0.00,69,79,10,1.12,97,100,3,0.47
"420034721001",23,20,3,0.09,184,172,12,2.85,159,158,1,0.20,140,121,19,3.43,129,158,29,4.82,89,83,6,0.69,52,64,12,0.80
"420034721002",12,9,3,0.08,184,198,14,5.81,39,43,4,0.35,52,49,3,0.35,91,86,5,1.03,36,34,2,0.16,29,24,5,0.33
"420034722001",6,2,4,0.05,126,132,6,1.68,81,74,7,1.26,130,140,10,2.90,46,47,1,0.10,38,39,1,0.08,22,15,7,0.34
"420034722002",15,22,7,0.37,116,103,13,5.27,21,25,4,0.29,21,24,3,0.22,56,47,9,1.76,15,20,5,0.26,42,45,3,0.44
"420034722003",15,14,1,0.05,71,70,1,0.22,91,86,5,1.42,23,32,9,0.64,22,21,1,0.07,46,49,3,0.43,53,49,4,0.66
"420034723001",39,40,1,0.12,88,100,12,3.29,32,30,2,0.20,5,5,0,0.00,62,68,6,1.16,38,30,8,0.95,57,48,9,1.60
"420034723002",40,54,14,1.46,142,149,7,2.59,9,6,3,0.07,105,100,5,1.37,51,43,8,1.06,15,16,1,0.04,22,16,6,0.34
"420034723003",0,0,0,0.00,44,41,3,0.50,68,62,6,1.54,79,82,3,0.89,28,31,3,0.32,0,0,0,0.00,46,49,3,0.52
"420034724001",48,63,15,1.55,29,26,3,0.19,98,91,7,1.48,95,102,7,1.43,107,101,6,1.38,46,40,6,0.59,42,42,0,0.00
"420034724002",9,7,2,0.05,38,43,5,0.56,35,40,5,0.51,80,84,4,0.94,47,47,0,0.00,48,47,1,0.14,84,73,11,2.71
"420034731001",43,39,4,0.31,38,39,1,0.07,128,132,4,0.92,103,113,10,1.84,121,128,7,1.52,47,46,1,0.08,79,62,17,2.40
"420034731002",0,0,0,0.00,50,56,6,1.08,80,79,1,0.29,19,25,6,0.41,64,61,3,0.69,54,51,3,0.58,11,6,5,0.20
"420034731003",19,13,6,0.26,71,76,5,0.80,47,42,5,0.53,47,50,3,0.32,85,90,5,0.96,71,69,2,0.32,102,102,0,0.00
"420034731004",0,0,0,0.00,56,63,7,1.36,96,106,10,3.32,30,24,6,0.62,44,37,7,1.07,34,31,3,0.35,29,28,1,0.10
"420034731005",0,0,0,0.00,108,105,3,0.57,68,66,2,0.24,162,161,1,0.29,65,67,2,0.23,46,34,12,0.97,118,134,16,3.33
"420034732001",0,0,0,0.00,47,48,1,0.10,64,66,2,0.29,94,98,4,0.84,67,72,5,0.75,53,38,15,1.77,123,126,3,0.82
"420034732002",58,54,4,0.42,131,141,10,2.38,36,45,9,0.59,129,127,2,0.47,88,82,6,0.96,46,50,4,0.33,62,51,11,1.24
"420034732003",0,0,0,0.00,55,63,8,0.72,112,104,8,1.48,88,82,6,0.87,124,145,21,4.29,46,28,18,1.36,182,185,3,0.90
"420034733001",32,37,5,0.29,58,69,11,1.15,81,79,2,0.29,86,101,15,2.32,80,75,5,0.72,48,48,0,0.00,171,147,24,7.38
"420034733002",0,0,0,0.00,59,47,12,1.30,145,144,1,0.27,65,66,1,0.12,175,181,6,1.93,50,60,10,0.92,50,46,4,0.37
"420034733003",0,0,0,0.00,84,77,7,1.25,84,81,3,0.53,88,94,6,1.12,102,110,8,1.73,84,78,6,1.07,30,32,2,0.13
"420034733004",0,0,0,0.00,87,93,6,1.26,67,59,8,1.29,108,116,8,2.08,66,55,11,1.75,12,11,1,0.03,75,81,6,1.08
"420034733005",37,38,1,0.13,35,37,2,0.25,61,70,9,1.95,78,74,4,1.11,45,46,1,0.16,12,10,2,0.09,14,7,7,0.35
"420034734011",0,0,0,0.00,13,10,3,0.14,88,80,8,2.44,63,63,0,0.00,49,57,8,1.36,46,48,2,0.32,29,30,1,0.10
"420034734012",18,16,2,0.15,11,8,3,0.14,59,52,7,1.71,70,82,12,3.47,40,33,7,1.16,11,11,0,0.00,33,40,7,0.95
"420034734013",29,24,5,0.27,68,81,13,1.66,130,143,13,3.17,161,144,17,5.14,47,44,3,0.26,35,31,4,0.26,63,66,3,0.35
"420034734014",20,17,3,0.12,31,36,5,0.30,71,73,2,0.27,147,144,3,0.85,111,96,15,3.20,86,102,16,2.65,54,52,2,0.21
"420034734021",0,0,0,0.00,37,34,3,0.21,91,93,2,0.35,95,82,13,2.38,184,198,14,4.96,52,50,2,0.20,60,62,2,0.23
"420034734022",7,8,1,0.02,48,48,0,0.00,28,25,3,0.28,77,72,5,1.26,84,90,6,1.65,27,27,0,0.00,34,35,1,0.11
"420034734023",0,0,0,0.00,58,55,3,0.23,120,118,2,0.32,146,156,10,1.97,142,139,3,0.57,159,148,11,2.36,116,125,9,1.41
"420034735001",0,0,0,0.00,21,20,1,0.08,65,66,1,0.24,91,89,2,0.67,40,35,5,0.74,32,36,4,0.47,21,24,3,0.23
"420034735002",0,0,0,0.00,46,44,2,0.29,57,60,3,0.54,88,97,9,2.52,58,51,7,1.29,24,23,1,0.08,41,39,2,0.26
"420034735003",0,0,0,0.00,94,104,10,1.31,91,99,8,1.01,200,180,20,5.56,174,181,7,1.69,51,43,8,0.57,109,112,3,0.45
"420034736011",0,0,0,0.00,20,20,0,0.00,34,36,2,0.20,150,151,1,0.44,77,74,3,0.68,38,40,2,0.22,20,18,2,0.12
"420034736012",0,0,0,0.00,28,21,7,0.30,79,83,4,0.49,127,135,8,1.57,72,65,7,0.78,91,94,3,0.42,252,251,1,0.39
"420034736013",10,11,1,0.01,57,51,6,0.50,101,101,0,0.00,287,279,8,3.38,54,55,1,0.08,101,106,5,0.74,69,76,7,0.71
"420034736021",0,0,0,0.00,0,0,0,0.00,91,97,6,1.94,56,47,9,1.79,30,25,5,0.53,29,33,4,0.41,76,80,4,1.08
"420034736022",43,47,4,0.20,42,52,10,0.50,86,82,4,0.41,197,200,3,0.70,177,172,5,1.05,108,109,1,0.13,189,180,9,2.02
"420034736023",0,0,0,0.00,0,0,0,0.00,53,54,1,0.19,86,91,5,1.52,91,74,17,5.47,14,17,3,0.15,39,47,8,1.10
"420034736024",0,0,0,0.00,15,21,6,0.14,18,20,2,0.05,82,91,9,1.11,90,102,12,1.63,81,74,7,0.86,376,354,22,12.50
"420034741011",11,9,2,0.03,124,129,5,0.80,128,147,19,3.13,138,137,1,0.18,181,164,17,3.96,58,55,3,0.22,138,137,1,0.18
"420034741012",0,0,0,0.00,17,20,3,0.10,78,84,6,0.93,196,199,3,1.17,116,103,13,3.00,47,50,3,0.28,48,46,2,0.19
"420034741021",8,8,0,0.00,29,26,3,0.11,131,144,13,2.09,297,304,7,2.55,155,133,22,4.18,120,121,1,0.15,75,79,4,0.37
"420034741022",0,0,0,0.00,72,74,2,0.25,118,105,13,2.72,85,82,3,0.45,115,114,1,0.20,44,53,9,0.70,131,137,6,1.39
"420034742011",0,0,0,0.00,24,25,1,0.03,205,205,0,0.00,218,232,14,3.38,224,224,0,0.00,128,124,4,0.57,103,92,11,1.26
"420034742021",0,0,0,0.00,24,18,6,0.16,98,89,9,0.97,129,126,3,0.43,186,208,22,4.50,105,91,14,1.62,367,377,10,4.04
"420034742022",0,0,0,0.00,55,60,5,0.30,164,163,1,0.18,267,274,7,2.06,174,174,0,0.00,129,123,6,0.85,117,112,5,0.65
"420034742031",0,0,0,0.00,18,18,0,0.00,112,113,1,0.22,223,226,3,1.31,71,72,1,0.14,34,28,6,0.40,54,55,1,0.11
"420034742032",0,0,0,0.00,30,25,5,0.57,55,47,8,1.69,80,83,3,0.92,41,45,4,0.63,36,37,1,0.14,19,24,5,0.36
"420034742033",0,0,0,0.00,38,33,5,0.23,183,169,14,3.10,233,234,1,0.28,216,230,14,3.66,119,115,4,0.58,37,45,8,0.36
"420034751011",0,0,0,0.00,17,23,6,0.29,61,61,0,0.00,147,155,8,3.30,26,25,1,0.07,57,48,9,1.44,48,44,4,0.54
"420034751012",9,12,3,0.07,32,32,0,0.00,58,58,0,0.00,64,56,8,1.42,126,132,6,2.09,30,30,0,0.00,42,41,1,0.12
"420034751013",0,0,0,0.00,45,43,2,0.15,49,50,1,0.08,63,69,6,0.64,183,178,5,1.55,37,40,3,0.19,213,210,3,1.08
"420034751014",41,36,5,0.20,144,145,1,0.14,72,79,7,0.50,87,76,11,0.95,154,162,8,1.22,175,194,19,3.29,338,319,19,6.35
"420034751021",0,0,0,0.00,80,78,2,0.24,65,58,7,0.67,273,275,2,0.81,57,56,1,0.08,77,87,10,1.14,124,122,2,0.37
"420034752001",14,18,4,0.16,24,21,3,0.20,104,105,1,0.29,71,79,8,1.59,38,28,10,1.06,45,44,1,0.13,61,62,1,0.17
"420034752002",0,0,0,0.00,0,0,0,0.00,58,63,5,0.71,102,98,4,1.00,111,117,6,1.64,47,60,13,1.50,89,69,20,4.37
"420034752003",0,0,0,0.00,103,109,6,1.23,72,76,4,0.57,104,91,13,2.70,114,102,12,2.73,18,18,0,0.00,90,105,15,2.69
"420034752004",0,0,0,0.00,70,79,9,0.93,89,98,9,1.18,121,111,10,1.78,180,181,1,0.27,109,103,6,0.96,110,107,3,0.49
"420034753011",9,9,0,0.00,30,37,7,0.46,38,34,4,0.33,53,58,5,0.58,86,69,17,3.19,50,54,4,0.44,192,197,5,2.10
"420034753012",0,0,0,0.00,58,49,9,1.57,121,125,4,1.45,29,23,6,0.52,61,65,4,0.73,14,12,2,0.08,50,59,9,1.35
"420034753013",8,9,1,0.01,108,102,6,0.79,147,137,10,1.79,182,194,12,2.65,139,121,18,3.04,98,109,11,1.31,141,151,10,1.71
"420034753014",0,0,0,0.00,103,102,1,0.22,125,125,0,0.00,66,69,3,0.43,86,85,1,0.19,40,35,5,0.43,40,44,4,0.35
"420034753031",0,0,0,0.00,72,74,2,0.22,120,129,9,1.66,133,129,4,0.82,128,127,1,0.20,63,62,1,0.10,135,130,5,1.04
"420034753032",0,0,0,0.00,39,38,1,0.08,73,76,3,0.48,138,120,18,5.39,78,77,1,0.17,86,92,6,1.12,47,58,11,1.12
"420034753033",0,0,0,0.00,28,29,1,0.06,109,109,0,0.00,69,77,8,1.16,107,102,5,1.13,78,74,4,0.66,84,84,0,0.00
"420034753041",0,0,0,0.00,39,36,3,0.24,134,130,4,1.08,233,227,6,2.82,70,87,17,2.40,20,16,4,0.16,0,0,0,0.00
"420034753042",0,0,0,0.00,58,51,7,0.64,112,124,12,2.12,206,191,15,4.88,194,204,10,3.06,63,63,0,0.00,0,0,0,0.00
"420034753043",22,28,6,0.27,70,69,1,0.14,60,55,5,0.61,138,148,10,2.82,92,75,17,3.19,49,51,2,0.20,59,64,5,0.60
"420034753044",13,14,1,0.02,161,141,20,4.65,73,62,11,1.16,172,207,35,8.70,166,165,1,0.24,68,69,1,0.10,39,34,5,0.28
"420034754011",5,8,3,0.03,56,52,4,0.39,55,60,5,0.48,116,125,9,1.84,82,77,5,0.72,103,101,2,0.36,151,145,6,1.60
"420034754012",0,0,0,0.00,42,51,9,0.58,172,185,13,3.45,86,85,1,0.13,154,160,6,1.42,79,60,19,2.31,116,108,8,1.43
"420034754013",4,4,0,0.00,25,23,2,0.15,30,24,6,0.52,104,107,3,0.91,77,80,3,0.67,38,34,4,0.44,66,72,6,1.15
"420034754021",9,5,4,0.07,18,19,1,0.03,84,95,11,1.69,151,155,4,1.10,152,145,7,1.95,65,69,4,0.48,68,59,9,1.12
"420034754022",35,36,1,0.05,75,65,10,1.17,148,142,6,1.39,130,118,12,2.43,122,143,21,4.00,60,57,3,0.28,71,80,9,1.00
"420034761001",0,0,0,0.00,44,48,4,0.67,20,21,1,0.08,60,52,8,1.82,81,85,4,1.23,12,20,8,0.36,47,38,9,1.60
"420034761002",0,0,0,0.00,89,97,8,1.93,72,53,19,3.71,49,57,8,1.06,78,90,12,2.54,78,70,8,1.69,3,2,1,0.01
"420034761003",44,37,7,0.76,66,80,14,2.27,74,79,5,0.91,60,44,16,2.36,81,80,1,0.20,29,28,1,0.07,53,59,6,0.78
"420034761004",117,106,11,1.64,214,223,9,2.45,95,82,13,1.57,104,102,2,0.26,78,84,6,0.60,133,151,18,3.05,44,37,7,0.39
"420034761005",0,0,0,0.00,135,132,3,0.62,115,101,14,2.48,197,191,6,1.82,44,58,14,0.95,52,57,5,0.40,107,111,4,0.66
"420034762001",0,0,0,0.00,69,72,3,0.70,35,33,2,0.24,48,53,5,0.81,70,64,6,1.41,32,36,4,0.43,43,39,4,0.58
"420034762002",18,15,3,0.09,91,105,14,2.06,84,84,0,0.00,94,81,13,1.98,107,97,10,1.73,86,92,6,0.84,137,143,6,1.33
"420034762003",0,0,0,0.00,20,23,3,0.12,52,42,10,1.01,189,183,6,2.21,82,87,5,0.80,40,49,9,0.70,130,129,1,0.25
"420034771001",0,0,0,0.00,36,31,5,0.29,77,87,10,1.25,137,150,13,2.89,112,97,15,2.72,156,155,1,0.25,99,97,2,0.32
"420034771002",0,0,0,0.00,28,23,5,0.32,46,52,6,0.62,100,80,20,4.51,105,122,17,4.03,39,41,2,0.18,125,125,0,0.00
"420034771003",5,4,1,0.01,57,46,11,1.04,222,232,10,3.68,99,84,15,2.46,49,66,17,1.38,60,67,7,0.70,111,104,7,1.29
"420034772001",15,14,1,0.04,7,7,0,0.00,49,51,2,0.26,81,90,9,1.94,72,75,3,0.58,43,39,4,0.46,108,99,9,2.59
"420034772002",0,0,0,0.00,35,27,8,0.96,42,48,6,0.86,23,20,3,0.24,113,111,2,0.77,46,49,3,0.47,33,37,4,0.45
"420034772003",0,0,0,0.00,44,48,4,0.51,51,45,6,0.88,72,74,2,0.41,114,119,5,1.64,41,42,1,0.12,25,19,6,0.43
"420034772004",0,0,0,0.00,29,29,0,0.00,108,112,4,0.49,75,74,1,0.09,98,96,2,0.22,129,125,4,0.59,435,438,3,1.49
"420034773001",25,30,5,0.24,206,197,9,3.63,121,121,0,0.00,136,130,6,1.60,23,33,10,0.45,0,0,0,0.00,0,0,0,0.00
"420034773002",30,20,10,0.56,81,84,3,0.45,102,103,1,0.19,112,101,11,2.29,76,81,5,0.71,102,111,9,1.71,34,37,3,0.19
"420034773003",0,0,0,0.00,63,72,9,1.27,42,49,7,0.66,44,39,5,0.49,161,154,7,2.52,16,14,2,0.07,121,119,2,0.54
"420034773004",15,15,0,0.00,0,0,0,0.00,125,124,1,0.30,146,144,2,0.70,56,60,4,0.54,59,61,2,0.28,15,12,3,0.11
"420034773005",0,0,0,0.00,20,22,2,0.06,125,139,14,2.52,104,100,4,0.60,194,196,2,0.56,37,44,7,0.37,214,193,21,6.48
"420034781001",36,38,2,0.13,92,98,6,1.01,36,31,5,0.33,79,60,19,2.74,108,116,8,1.58,79,79,0,0.00,118,126,8,1.72
"420034781002",0,0,0,0.00,21,13,8,0.51,73,70,3,0.67,102,104,2,0.62,61,58,3,0.56,21,19,2,0.13,50,64,14,2.13
"420034781003",0,0,0,0.00,80,81,1,0.14,106,102,4,0.76,116,113,3,0.62,60,61,1,0.11,81,75,6,0.87,118,129,11,2.31
"420034781004",43,48,5,0.40,208,204,4,1.54,38,31,7,0.49,98,96,2,0.36,50,50,0,0.00,63,71,8,0.93,41,41,0,0.00
"420034782001",61,58,3,0.32,7,3,4,0.05,152,152,0,0.00,145,150,5,1.25,85,84,1,0.15,63,57,6,0.65,65,74,9,1.01
"420034782002",14,19,5,0.08,88,97,9,0.88,230,223,7,1.79,260,257,3,0.87,77,90,13,1.11,51,49,2,0.11,181,166,15,3.01
"420034782003",41,41,0,0.00,211,204,7,1.60,203,211,8,1.76,245,236,9,2.39,65,76,11,0.78,75,66,9,0.73,82,88,6,0.53
"420034790001",8,8,0,0.00,35,37,2,0.19,63,66,3,0.52,44,44,0,0.00,100,100,0,0.00,46,45,1,0.13,70,66,4,0.77
"420034790002",0,0,0,0.00,79,79,0,0.00,114,121,7,1.65,78,74,4,0.65,121,111,10,2.51,69,77,8,1.14,22,21,1,0.05
"420034801011",0,0,0,0.00,47,51,4,0.65,61,57,4,0.84,67,62,5,1.15,61,74,13,2.73,31,22,9,0.96,24,25,1,0.08
"420034801012",19,25,6,0.27,32,39,7,0.54,54,61,7,0.91,42,36,6,0.60,76,80,4,0.73,115,87,28,7.72,79,89,10,1.89
"420034801013",40,44,4,0.36,144,131,13,4.19,68,64,4,0.61,53,47,6,0.71,57,58,1,0.13,71,86,15,2.38,14,17,3,0.09
"420034801014",108,102,6,0.61,133,127,6,0.75,192,201,9,1.63,148,153,5,0.70,178,182,4,0.67,90,82,8,0.68,214,216,2,0.40
"420034801021",17,17,0,0.00,98,106,8,1.72,46,43,3,0.30,61,67,6,0.80,141,142,1,0.31,42,37,5,0.46,52,45,7,0.80
"420034801022",0,0,0,0.00,87,91,4,0.72,52,38,14,1.50,105,99,6,1.30,46,38,8,0.76,106,126,20,4.38,88,92,4,0.73
"420034801023",0,0,0,0.00,19,18,1,0.05,42,36,6,0.64,102,100,2,0.52,68,64,4,0.69,86,100,14,3.04,79,78,1,0.20
