stcotrbg,adj_acs_1,sp_1,diff_1,w_diff_1,adj_acs_2,sp_2,diff_2,w_diff_2,adj_acs_3,sp_3,diff_3,w_diff_3,adj_acs_4,sp_4,diff_4,w_diff_4,adj_acs_5,sp_5,diff_5,w_diff_5,adj_acs_6,sp_6,diff_6,w_diff_6,adj_acs_7,sp_7,diff_7,w_diff_7
"420034803001",9,9,0,0.00,9,10,1,0.03,69,79,10,2.31,40,40,0,0.00,40,33,7,0.94,76,79,3,0.76,56,49,7,1.31
"420034803002",0,0,0,0.00,0,9,9,0.00,85,92,7,1.03,62,74,12,1.29,55,50,5,0.48,173,167,6,1.80,201,184,17,5.93
"420034803003",6,7,1,0.02,6,11,5,0.12,32,31,1,0.13,31,32,1,0.13,40,43,3,0.49,87,92,5,1.78,42,28,14,2.41
"420034803004",0,0,0,0.00,0,1,1,0.00,23,21,2,0.14,18,29,11,0.61,74,80,6,1.36,149,139,10,4.56,63,57,6,1.16
"420034804001",117,124,7,1.39,13,15,2,0.04,63,67,4,0.43,114,100,14,2.70,96,89,7,1.14,118,118,0,0.00,70,78,8,0.95
"420034804002",0,2,2,0.00,40,34,6,0.54,54,58,4,0.48,70,67,3,0.47,84,83,1,0.19,107,116,9,2.15,93,88,5,1.04
"420034804003",17,22,5,0.12,19,19,0,0.00,46,41,5,0.34,129,113,16,3.03,121,129,8,1.42,264,287,23,8.90,86,71,15,1.89
"420034804004",26,25,1,0.05,0,1,1,0.00,32,39,7,0.46,11,29,18,0.40,85,78,7,1.21,286,264,22,12.79,52,56,4,0.42
"420034810001",93,117,24,5.86,53,42,11,1.53,62,64,2,0.33,35,38,3,0.28,88,76,12,2.77,50,44,6,0.79,0,0,0,0.00
"420034810002",15,14,1,0.04,50,57,7,1.00,60,51,9,1.55,45,47,2,0.26,28,30,2,0.16,126,130,4,1.44,25,20,5,0.36
"420034810003",97,109,12,2.56,72,66,6,0.95,35,34,1,0.08,46,45,1,0.10,123,119,4,1.08,76,73,3,0.50,5,8,3,0.03
"420034810004",35,36,1,0.13,19,13,6,0.41,60,65,5,1.07,38,57,19,2.58,15,14,1,0.05,104,86,18,6.69,9,9,0,0.00
"420034825001",40,36,4,0.18,42,59,17,0.83,132,146,14,2.14,85,103,18,1.77,131,127,4,0.61,298,267,31,10.68,137,127,10,1.58
"420034838001",21,24,3,0.20,10,15,5,0.16,48,53,5,0.77,22,27,5,0.35,22,41,19,1.34,168,138,30,16.10,22,15,7,0.49
"420034838002",310,319,9,3.79,30,34,4,0.16,59,85,26,2.08,139,124,15,2.83,17,33,16,0.37,125,100,25,4.25,56,41,15,1.14
"420034838003",7,8,1,0.02,34,35,1,0.08,38,43,5,0.44,39,56,17,1.52,158,152,6,2.17,160,142,18,6.61,0,0,0,0.00
"420034843001",32,30,2,0.08,74,81,7,0.67,185,203,18,4.31,117,118,1,0.15,110,96,14,1.99,192,186,6,1.49,62,58,4,0.32
"420034843002",18,14,4,0.27,0,16,16,0.00,103,93,10,3.93,57,62,5,1.09,28,27,1,0.11,33,28,5,0.63,23,22,1,0.09
"420034843003",54,59,5,0.53,64,63,1,0.12,103,95,8,1.60,67,65,2,0.26,45,53,8,0.70,96,87,9,1.68,85,92,7,1.16
"420034845001",58,61,3,0.23,0,1,1,0.00,12,17,5,0.08,58,76,18,1.38,92,86,6,0.73,432,417,15,8.57,104,98,6,0.83
"420034845002",56,60,4,0.44,29,37,8,0.46,120,113,7,1.65,80,81,1,0.16,50,55,5,0.49,111,109,2,0.44,62,53,9,1.10
"420034845003",37,37,0,0.00,0,5,5,0.00,95,127,32,5.98,91,112,21,3.76,159,119,40,12.52,114,104,10,2.24,12,4,8,0.19
"420034845004",72,65,7,0.57,45,53,8,0.41,112,128,16,2.02,134,129,5,0.76,134,139,5,0.76,296,284,12,4.00,94,89,5,0.53
"420034846001",6,6,0,0.00,13,14,1,0.05,82,86,4,1.34,39,33,6,0.96,20,17,3,0.24,72,82,10,2.94,13,7,6,0.32
"420034846002",24,20,4,0.25,0,4,4,0.00,28,50,22,1.63,88,88,0,0.00,59,55,4,0.62,97,96,1,0.26,83,66,17,3.72
"420034846003",34,37,3,0.25,52,59,7,0.89,33,31,2,0.16,72,68,4,0.70,28,28,0,0.00,113,116,3,0.82,79,72,7,1.35
"420034850001",56,58,2,0.21,38,44,6,0.42,98,95,3,0.54,57,66,9,0.95,99,101,2,0.37,158,154,4,1.17,36,24,12,0.80
"420034867001",305,309,4,1.58,95,98,3,0.37,119,115,4,0.62,76,76,0,0.00,31,42,11,0.44,147,133,14,2.66,0,0,0,0.00
"420034867002",62,72,10,1.61,99,92,7,1.80,44,49,5,0.57,44,45,1,0.11,52,45,7,0.94,70,74,4,0.73,15,9,6,0.23
"420034868001",32,35,3,0.27,73,70,3,0.62,79,79,0,0.00,3,3,0,0.00,20,34,14,0.79,147,133,14,5.81,0,0,0,0.00
"420034868002",27,29,2,0.14,57,64,7,1.00,98,98,0,0.00,38,41,3,0.29,51,56,5,0.64,97,86,11,2.68,30,24,6,0.45
"420034869001",70,64,6,1.32,20,32,12,0.75,51,57,6,0.96,74,82,8,1.86,52,49,3,0.49,51,34,17,2.73,0,0,0,0.00
"420034869002",42,47,5,1.11,13,15,2,0.14,49,50,1,0.26,29,30,1,0.15,14,17,3,0.22,27,20,7,0.99,16,11,5,0.42
"420034869003",43,43,0,0.00,0,0,0,0.00,0,1,1,0.00,10,10,0,0.00,0,1,1,0.00,21,19,2,0.57,0,0,0,0.00
"420034870001",5,4,1,0.01,23,18,5,0.32,31,29,2,0.18,33,45,12,1.12,70,79,9,1.78,155,145,10,4.38,37,34,3,0.31
"420034870002",38,43,5,0.35,49,45,4,0.36,47,60,13,1.14,82,85,3,0.46,94,109,15,2.62,217,188,29,11.70,11,8,3,0.06
"420034881001",12,12,0,0.00,26,24,2,0.12,97,102,5,1.07,56,73,17,2.11,119,125,6,1.58,124,102,22,6.04,18,14,4,0.16
"420034881002",17,27,10,0.33,62,63,1,0.12,91,97,6,1.07,75,83,8,1.17,75,68,7,1.03,164,153,11,3.52,28,21,7,0.38
"420034882001",148,142,6,1.15,63,73,10,0.82,178,192,14,3.22,110,113,3,0.43,84,69,15,1.63,128,123,5,0.83,62,61,1,0.08
"420034882002",28,23,5,0.48,0,4,4,0.00,58,54,4,0.80,0,14,14,0.00,56,53,3,0.58,86,85,1,0.30,61,56,5,1.06
"420034882003",7,13,6,0.11,46,47,1,0.12,39,32,7,0.69,31,36,5,0.39,76,68,8,1.54,161,161,0,0.00,35,38,3,0.27
"420034883001",71,78,7,0.53,56,50,6,0.36,143,134,9,1.38,59,69,10,0.63,176,170,6,1.13,320,340,20,6.87,107,91,16,1.84
"420034884001",26,23,3,0.14,0,4,4,0.00,49,46,3,0.27,39,42,3,0.22,119,126,7,1.55,242,254,12,5.40,63,43,20,2.34
"420034884002",17,18,1,0.04,46,55,9,0.91,62,69,7,0.96,81,78,3,0.54,70,55,15,2.31,144,141,3,0.95,34,38,4,0.30
"420034884003",27,22,5,0.48,8,17,9,0.26,42,35,7,1.04,21,24,3,0.22,51,52,1,0.18,133,132,1,0.47,0,0,0,0.00
"420034884004",41,49,8,0.42,117,121,4,0.60,85,87,2,0.22,89,102,13,1.48,155,137,18,3.56,241,229,12,3.69,56,59,3,0.21
"420034885001",21,21,0,0.00,0,2,2,0.00,43,51,8,0.93,55,49,6,0.89,53,43,10,1.44,164,174,10,4.44,33,29,4,0.36
"420034885002",27,30,3,0.13,23,33,10,0.38,114,131,17,3.18,94,84,10,1.54,47,38,9,0.69,215,211,4,1.41,90,83,7,1.03
"420034885003",12,16,4,0.16,0,4,4,0.00,25,27,2,0.17,30,29,1,0.10,64,61,3,0.66,80,82,2,0.55,81,73,8,2.22
"420034886001",16,14,2,0.10,0,10,10,0.00,87,103,16,4.39,50,46,4,0.63,44,39,5,0.69,80,74,6,1.51,40,31,9,1.14
"420034886002",52,53,1,0.12,28,41,13,0.87,73,77,4,0.70,105,93,12,3.01,77,74,3,0.55,83,80,3,0.60,0,0,0,0.00
"420034886003",14,9,5,0.14,14,23,9,0.24,72,62,10,1.40,27,33,6,0.31,12,19,7,0.16,229,236,7,3.11,148,134,14,4.02
"420034886004",27,30,3,0.09,17,18,1,0.02,56,76,20,1.28,147,136,11,1.85,84,97,13,1.25,433,419,14,6.95,108,96,12,1.49
"420034890011",0,0,0,0.00,0,1,1,0.00,20,30,10,0.77,37,56,19,2.69,99,60,39,14.79,105,114,9,3.62,0,0,0,0.00
"420034890012",73,72,1,0.10,54,56,2,0.15,104,111,7,1.01,61,64,3,0.25,95,109,14,1.85,204,202,2,0.57,128,105,23,4.09
"420034890013",86,91,5,0.41,33,45,12,0.38,147,150,3,0.42,54,75,21,1.07,112,102,10,1.06,290,293,3,0.82,333,299,34,10.73
"420034890021",34,42,8,0.94,0,1,1,0.00,36,32,4,0.50,26,21,5,0.45,44,50,6,0.91,120,122,2,0.83,29,21,8,0.80
"420034890022",31,29,2,0.12,19,19,0,0.00,16,21,5,0.15,40,41,1,0.08,73,68,5,0.70,209,202,7,2.82,130,138,8,2.01
"420034890023",10,14,4,0.08,0,1,1,0.00,16,14,2,0.07,7,20,13,0.19,59,60,1,0.12,238,235,3,1.48,153,139,14,4.43
"420034890024",0,1,1,0.00,10,8,2,0.09,26,31,5,0.55,21,20,1,0.09,24,25,1,0.10,111,118,7,3.31,43,32,11,2.01
"420034900021",0,1,1,0.00,52,41,11,1.40,18,30,12,0.53,111,91,20,5.43,22,26,4,0.22,143,162,19,6.64,63,58,5,0.77
"420034900022",24,21,3,0.20,0,0,0,0.00,0,5,5,0.00,38,51,13,1.40,91,93,2,0.52,120,108,12,4.08,80,75,5,1.13
"420034900023",21,35,14,0.37,30,30,0,0.00,105,116,11,1.44,126,116,10,1.58,119,102,17,2.53,239,245,6,1.79,160,156,4,0.80
"420034900024",66,78,12,3.33,0,0,0,0.00,7,7,0,0.00,39,42,3,0.49,34,38,4,0.57,67,57,10,2.82,25,16,9,0.95
"420034900025",0,0,0,0.00,12,22,10,0.39,37,37,0,0.00,45,39,6,0.87,55,49,6,1.06,83,92,9,2.40,79,72,7,1.78
"420034900031",0,4,4,0.00,34,31,3,0.27,0,6,6,0.00,53,41,12,1.66,14,15,1,0.04,105,120,15,4.11,177,166,11,5.08
"420034900032",0,4,4,0.00,23,25,2,0.10,88,84,4,0.80,13,14,1,0.03,46,47,1,0.10,160,170,10,3.64,110,96,14,3.50
"420034900033",11,9,2,0.04,21,39,18,0.60,100,115,15,2.40,45,33,12,0.86,68,61,7,0.76,177,192,15,4.24,204,177,27,8.80
"420034900041",109,107,2,0.26,18,17,1,0.02,53,54,1,0.06,50,54,4,0.24,128,150,22,3.37,299,272,27,9.66,179,182,3,0.64
"420034900042",0,0,0,0.00,0,2,2,0.00,28,24,4,0.15,7,5,2,0.02,55,65,10,0.76,264,269,5,1.82,373,362,11,5.64
"420034900043",11,18,7,0.27,0,3,3,0.00,16,14,2,0.11,26,17,9,0.82,14,15,1,0.05,144,164,20,10.11,74,54,20,5.19
"420034911011",47,38,9,0.37,46,46,0,0.00,39,59,20,0.68,100,95,5,0.44,128,132,4,0.45,382,373,9,3.01,399,398,1,0.35
"420034911012",11,12,1,0.01,32,41,9,0.25,45,52,7,0.27,49,54,5,0.21,143,141,2,0.25,349,402,53,16.10,520,447,73,33.04
"420034912001",95,108,13,1.31,39,41,2,0.08,119,121,2,0.25,55,78,23,1.34,140,136,4,0.60,338,332,6,2.16,155,125,30,4.94
"420034927001",21,19,2,0.17,16,16,0,0.00,30,30,0,0.00,19,19,0,0.00,15,27,12,0.71,90,82,8,2.86,61,59,2,0.48
"420034927002",33,32,1,0.13,29,32,3,0.35,35,42,7,0.97,81,88,7,2.25,55,46,9,1.96,6,8,2,0.05,13,4,9,0.46
"420034927003",32,44,12,0.97,46,61,15,1.75,80,86,6,1.22,92,75,17,3.96,41,34,7,0.73,93,85,8,1.88,11,10,1,0.03
"420034928001",56,59,3,0.33,90,74,16,2.80,102,95,7,1.39,62,86,24,2.89,104,97,7,1.42,73,82,9,1.28,27,21,6,0.32
"420034928002",190,195,5,1.33,94,83,11,1.44,80,106,26,2.91,119,118,1,0.17,67,59,8,0.75,155,146,9,1.95,11,9,2,0.03
"420034929001",63,69,6,0.62,100,104,4,0.66,80,89,9,1.18,53,71,18,1.56,116,83,33,6.28,133,130,3,0.65,65,64,1,0.11
"420034929002",43,51,8,0.89,54,47,7,0.97,59,68,9,1.37,69,69,0,0.00,54,56,2,0.28,91,78,13,3.05,18,19,1,0.05
"420034940001",42,46,4,0.27,61,64,3,0.29,82,73,9,1.18,77,84,7,0.86,127,120,7,1.42,193,203,10,3.08,44,36,8,0.56
"420034950001",51,46,5,0.32,24,40,16,0.49,105,95,10,1.33,70,90,20,1.78,167,156,11,2.33,252,252,0,0.00,119,109,10,1.51
"420034950002",8,5,3,0.04,18,23,5,0.15,77,86,9,1.13,151,128,23,5.65,72,70,2,0.23,182,205,23,6.81,107,98,9,1.57
"420034961011",10,11,1,0.02,20,14,6,0.20,71,52,19,2.23,37,40,3,0.18,106,112,6,1.05,282,311,29,13.52,79,65,14,1.83
"420034961012",7,3,4,0.05,0,4,4,0.00,32,43,11,0.60,107,95,12,2.20,61,58,3,0.31,217,247,30,11.17,159,133,26,7.09
"420034961021",84,92,8,0.97,13,22,9,0.17,51,54,3,0.22,55,61,6,0.48,90,85,5,0.65,276,270,6,2.40,121,106,15,2.63
"420034961022",35,28,7,0.36,27,32,5,0.20,31,41,10,0.46,41,61,20,1.22,174,173,1,0.26,254,254,0,0.00,112,85,27,4.49
"420034961023",32,29,3,0.19,32,36,4,0.25,32,42,10,0.63,60,62,2,0.23,62,64,2,0.24,233,203,30,13.68,60,75,15,1.76
"420034962001",0,0,0,0.00,0,5,5,0.00,69,75,6,0.79,110,107,3,0.63,85,93,8,1.31,204,197,7,2.74,53,44,9,0.92
"420034962002",45,43,2,0.21,12,10,2,0.06,0,6,6,0.00,55,67,12,1.57,81,79,2,0.38,158,163,5,1.88,70,53,17,2.83
"420034962003",0,1,1,0.00,17,21,4,0.09,127,122,5,0.87,24,56,32,1.05,210,171,39,11.22,266,282,16,5.83,86,77,9,1.06
"420034962004",0,0,0,0.00,16,18,2,0.13,15,20,5,0.30,65,64,1,0.26,41,48,7,1.13,103,96,7,2.84,14,8,6,0.33
"420034962005",23,30,7,0.27,20,24,4,0.14,89,102,13,1.96,124,114,10,2.11,84,80,4,0.57,179,182,3,0.91,70,57,13,1.54
"420034970001",9,11,2,0.04,31,41,10,0.71,50,45,5,0.57,64,70,6,0.88,88,81,7,1.41,163,148,15,5.59,32,41,9,0.66
"420034980001",20,16,4,0.15,7,16,9,0.12,54,55,1,0.10,56,58,2,0.22,149,132,17,4.90,203,208,5,1.96,28,32,4,0.22
"420034980002",16,15,1,0.03,25,37,12,0.52,67,67,0,0.00,64,61,3,0.33,83,63,20,2.88,238,256,18,7.42,84,78,6,0.87
"420034993001",23,31,8,0.73,0,0,0,0.00,16,31,15,0.95,77,79,2,0.61,29,26,3,0.35,72,59,13,3.71,35,26,9,1.25
"420034993002",25,24,1,0.06,75,72,3,0.51,32,30,2,0.14,31,30,1,0.07,48,39,9,0.97,172,186,14,5.41,62,64,2,0.28
"420034994001",8,13,5,0.12,49,57,8,1.13,89,75,14,3.60,75,76,1,0.22,56,49,7,1.13,60,70,10,1.73,9,6,3,0.08
"420034994002",46,45,1,0.12,17,24,7,0.31,151,148,3,1.19,57,46,11,1.65,31,31,0,0.00,79,87,8,1.66,0,0,0,0.00
"420034994003",88,78,10,1.63,46,54,8,0.68,114,139,25,5.28,71,82,11,1.45,132,103,29,7.09,46,49,3,0.26,43,35,8,0.64
"420035003001",7,7,0,0.00,11,10,1,0.02,71,90,19,2.30,153,149,4,1.04,133,132,1,0.23,117,119,2,0.40,95,80,15,2.43
"420035003002",34,29,5,0.50,10,14,4,0.12,21,33,12,0.74,105,103,2,0.61,92,79,13,3.50,57,65,8,1.33,23,19,4,0.27
"420035003003",28,23,5,0.51,0,2,2,0.00,37,51,14,1.89,43,35,8,1.26,28,25,3,0.31,126,118,8,3.68,12,20,8,0.35
"420035003004",60,63,3,0.37,21,32,11,0.47,184,180,4,1.50,20,25,5,0.20,65,60,5,0.66,132,125,7,1.88,9,6,3,0.05
"420035010001",62,71,9,0.73,49,59,10,0.64,163,160,3,0.64,109,116,7,0.99,111,108,3,0.43,201,203,2,0.52,74,52,22,2.12
"420035030021",39,34,5,0.41,13,16,3,0.08,122,113,9,2.32,73,91,18,2.77,84,78,6,1.06,89,99,10,1.88,54,43,11,1.25
"420035030022",0,1,1,0.00,13,20,7,0.21,63,59,4,0.58,68,70,2,0.31,41,41,0,0.00,123,140,17,4.82,126,103,23,6.68
"420035030023",0,2,2,0.00,46,56,10,0.74,95,92,3,0.46,54,38,16,1.39,126,116,10,2.02,224,247,23,8.27,78,72,6,0.75
"420035030024",0,0,0,0.00,16,17,1,0.04,77,61,16,3.14,12,31,19,0.58,51,49,2,0.26,204,208,4,2.08,32,26,6,0.49
"420035030025",48,66,18,1.07,61,65,4,0.30,71,68,3,0.26,72,72,0,0.00,118,126,8,1.17,282,276,6,2.10,153,132,21,3.99
"420035041001",87,92,5,0.83,133,135,2,0.51,135,135,0,0.00,61,50,11,1.28,42,43,1,0.08,68,71,3,0.39,0,0,0,0.00
"420035041002",7,12,5,0.11,15,6,9,0.43,0,11,11,0.00,38,49,11,1.33,60,60,0,0.00,195,177,18,11.14,0,0,0,0.00
"420035041003",19,22,3,0.16,18,16,2,0.10,65,56,9,1.60,23,37,14,0.88,55,61,6,0.90,110,113,3,0.90,75,60,15,3.08
"420035041004",20,31,11,0.34,144,147,3,0.68,96,108,12,1.80,18,40,22,0.62,118,94,24,4.43,210,188,22,7.23,33,31,2,0.10
"420035041005",106,111,5,0.90,32,34,2,0.11,75,86,11,1.40,96,92,4,0.65,80,71,9,1.22,140,137,3,0.71,61,59,2,0.21
"420035070001",44,41,3,0.34,30,29,1,0.08,36,41,5,0.47,44,54,10,1.14,107,107,0,0.00,123,113,10,3.18,3,2,1,0.01
"420035070002",15,16,1,0.02,35,38,3,0.17,140,137,3,0.68,40,49,9,0.58,97,105,8,1.26,250,233,17,6.88,41,40,1,0.07
"420035080001",65,65,0,0.00,47,54,7,0.77,119,125,6,1.68,38,27,11,0.98,49,42,7,0.81,89,93,4,0.84,18,19,1,0.04
"420035080002",91,101,10,1.53,119,118,1,0.20,158,148,10,2.66,44,64,20,1.48,106,87,19,3.40,67,66,1,0.11,8,9,1,0.01
"420035094001",77,78,1,0.12,81,79,2,0.25,193,186,7,2.08,98,111,13,1.96,112,107,5,0.86,88,88,0,0.00,0,0,0,0.00
"420035094002",51,63,12,1.06,72,73,1,0.13,140,127,13,3.16,10,39,29,0.50,107,103,4,0.74,154,137,17,4.55,42,34,8,0.58
"420035094003",39,43,4,0.47,0,0,0,0.00,0,9,9,0.00,64,52,12,2.33,38,41,3,0.35,149,160,11,4.97,40,25,15,1.82
"420035094004",58,83,25,2.87,85,71,14,2.35,46,56,10,0.91,36,47,11,0.78,80,74,6,0.95,186,163,23,8.45,15,12,3,0.09
"420035094005",65,82,17,2.71,52,47,5,0.64,32,32,0,0.00,101,96,5,1.24,12,11,1,0.03,73,72,1,0.18,72,67,5,0.88
"420035100001",83,85,2,0.44,71,80,9,1.71,96,89,7,1.80,31,26,5,0.41,25,27,2,0.13,61,57,4,0.65,7,10,3,0.06
"420035100002",46,58,12,1.23,62,48,14,1.94,53,57,4,0.47,37,36,1,0.08,72,74,2,0.32,159,151,8,2.84,19,24,5,0.21
"420035120001",44,47,3,0.37,33,28,5,0.46,54,53,1,0.15,44,54,10,1.24,58,58,0,0.00,123,116,7,2.42,0,0,0,0.00
"420035120002",49,58,9,0.62,83,87,4,0.47,187,149,38,10.01,65,83,18,1.65,98,107,9,1.24,164,173,9,2.08,64,53,11,0.99
"420035128001",99,98,1,0.16,136,140,4,0.86,147,148,1,0.23,64,60,4,0.40,52,56,4,0.33,91,91,0,0.00,46,42,4,0.29
"420035129001",44,49,5,0.92,35,34,1,0.15,20,17,3,0.25,40,39,1,0.17,29,28,1,0.12,50,54,4,0.83,22,19,3,0.28
"420035129002",49,56,7,1.38,73,64,9,2.64,32,22,10,1.29,0,3,3,0.00,33,37,4,0.53,62,67,5,1.24,0,0,0,0.00
"420035138001",52,69,17,2.58,48,57,9,1.26,46,62,16,2.15,108,82,26,8.21,64,53,11,2.06,6,3,3,0.05,18,16,2,0.11
"420035138002",88,85,3,0.82,81,95,14,3.51,46,40,6,0.85,30,18,12,1.11,0,1,1,0.00,50,58,8,1.24,28,26,2,0.17
"420035138003",0,0,0,0.00,15,30,15,1.42,119,103,16,12.05,11,10,1,0.07,5,4,1,0.03,8,11,3,0.15,0,0,0,0.00
"420035140001",22,35,13,0.88,93,94,1,0.29,71,57,14,3.06,44,48,4,0.54,30,23,7,0.65,62,64,2,0.38,3,4,1,0.01
"420035140002",136,134,2,0.46,134,146,12,2.75,87,86,1,0.15,35,44,9,0.54,81,73,8,1.11,91,79,12,1.87,21,23,2,0.07
"420035151001",0,1,1,0.00,8,21,13,0.27,123,123,0,0.00,59,70,11,1.71,55,52,3,0.43,101,91,10,2.66,34,22,12,1.07
"420035151002",63,52,11,1.25,109,116,7,1.37,76,84,8,1.10,66,61,5,0.59,102,96,6,1.10,122,135,13,2.86,17,11,6,0.18
"420035151003",0,1,1,0.00,23,21,2,0.14,31,23,8,0.76,28,48,20,1.72,140,136,4,1.72,88,84,4,1.08,16,13,3,0.15
"420035152001",41,51,10,0.70,76,77,1,0.13,27,34,7,0.32,69,66,3,0.35,82,81,1,0.14,235,227,8,3.22,54,48,6,0.55
"420035152002",88,90,2,0.32,34,34,0,0.00,58,71,13,1.37,65,62,3,0.35,63,56,7,0.80,195,201,6,2.12,48,37,11,0.96
"420035153001",44,38,6,0.75,50,62,12,1.71,145,140,5,2.07,30,24,6,0.51,12,19,7,0.24,58,55,3,0.50,12,13,1,0.03
"420035153002",65,80,15,1.64,22,37,15,0.55,147,146,1,0.25,95,96,1,0.16,106,90,16,2.85,100,99,1,0.17,60,47,13,1.31
"420035154011",16,28,12,0.42,61,63,2,0.27,77,69,8,1.36,35,39,4,0.31,47,52,5,0.52,204,189,15,6.75,13,13,0,0.00
"420035154012",31,20,11,1.14,4,3,1,0.01,10,12,2,0.07,14,24,10,0.47,53,53,0,0.00,116,110,6,2.33,71,77,6,1.42
"420035154013",0,1,1,0.00,7,9,2,0.04,22,24,2,0.13,49,47,2,0.28,62,57,5,0.90,91,97,6,1.58,114,110,4,1.32
"420035161001",26,20,6,0.22,13,11,2,0.04,54,55,1,0.07,64,58,6,0.53,103,111,8,1.14,209,230,21,6.08,253,237,16,5.61
"420035162001",0,0,0,0.00,0,2,2,0.00,30,27,3,0.24,12,12,0,0.00,57,48,9,1.39,117,148,31,9.80,154,133,21,8.74
"420035162002",0,6,6,0.00,70,69,1,0.14,93,84,9,1.72,71,74,3,0.44,123,115,8,2.02,81,86,5,0.83,49,53,4,0.40
"420035170001",27,30,3,0.27,21,13,8,0.56,19,23,4,0.25,24,26,2,0.16,40,57,17,2.25,121,110,11,4.41,50,43,7,1.16
"420035170002",156,188,32,6.99,137,132,5,0.96,85,92,7,0.83,73,62,11,1.12,85,66,19,2.26,149,143,6,1.25,29,31,2,0.08
"420035180011",29,26,3,0.17,0,0,0,0.00,7,8,1,0.01,36,33,3,0.21,13,33,20,0.50,255,268,13,6.44,175,147,28,9.51
"420035180012",50,59,9,0.75,43,31,12,0.86,52,56,4,0.34,83,85,2,0.28,70,82,12,1.39,196,196,0,0.00,109,94,15,2.71
"420035180013",24,25,1,0.05,23,36,13,0.65,95,104,9,1.86,56,55,1,0.12,8,22,14,0.24,153,136,17,5.65,101,82,19,4.17
"420035190001",7,8,1,0.02,7,11,4,0.06,57,54,3,0.39,10,20,10,0.23,38,48,10,0.86,220,216,4,1.98,105,87,18,4.26
"420035190002",15,15,0,0.00,11,9,2,0.03,44,56,12,0.81,39,37,2,0.12,89,82,7,0.96,237,250,13,4.74,215,201,14,4.63
"420035190003",0,0,0,0.00,8,12,4,0.12,40,38,2,0.30,0,2,2,0.00,22,19,3,0.25,53,65,12,2.36,146,133,13,7.06
"420035200011",47,57,10,0.61,49,54,5,0.32,84,75,9,0.98,61,63,2,0.16,91,114,23,2.70,233,224,9,2.71,209,187,22,5.94
"420035200012",20,20,0,0.00,42,32,10,0.52,59,71,12,0.88,133,147,14,2.32,149,159,10,1.85,295,292,3,1.10,106,83,23,3.03
"420035200021",61,75,14,1.72,20,23,3,0.12,49,57,8,0.79,98,96,2,0.39,105,100,5,1.06,118,103,15,3.56,46,43,3,0.28
"420035200022",134,132,2,0.43,64,67,3,0.31,64,92,28,2.89,134,130,4,0.87,81,70,11,1.44,88,88,0,0.00,54,40,14,1.22
"420035200023",8,11,3,0.05,10,14,4,0.09,50,56,6,0.66,49,47,2,0.22,60,67,7,0.93,202,190,12,5.34,75,69,6,0.99
"420035211001",10,5,5,0.13,0,2,2,0.00,38,35,3,0.29,16,30,14,0.56,32,27,5,0.40,110,118,8,2.20,194,183,11,5.34
"420035211002",38,39,1,0.07,0,1,1,0.00,31,44,13,0.76,85,81,4,0.64,24,27,3,0.14,272,275,3,1.54,80,63,17,2.57
"420035211003",0,0,0,0.00,41,44,3,0.14,94,100,6,0.66,118,114,4,0.55,42,57,15,0.73,383,377,6,2.68,181,167,14,2.95
"420035212001",84,101,17,1.41,40,39,1,0.04,130,134,4,0.51,68,73,5,0.34,172,173,1,0.17,401,388,13,5.14,119,106,13,1.53
"420035212002",0,3,3,0.00,14,16,2,0.07,66,83,17,2.85,121,107,14,4.31,52,53,1,0.13,130,120,10,3.31,10,11,1,0.03
"420035212003",11,14,3,0.05,44,42,2,0.14,73,72,1,0.11,26,37,11,0.44,85,92,7,0.92,275,286,11,4.68,132,103,29,5.93
"420035213011",71,78,7,0.99,98,83,15,2.93,40,44,4,0.32,83,85,2,0.33,63,83,20,2.51,130,116,14,3.63,17,13,4,0.14
"420035213012",102,116,14,2.19,50,57,7,0.54,193,177,16,4.74,88,79,9,1.22,77,71,6,0.71,65,79,14,1.40,76,72,4,0.47
"420035213013",10,13,3,0.09,9,9,0,0.00,24,29,5,0.36,39,47,8,0.94,37,34,3,0.33,109,101,8,2.63,104,99,5,1.57
"420035213014",40,42,2,0.14,0,2,2,0.00,80,93,13,1.83,36,35,1,0.06,66,67,1,0.12,180,175,5,1.58,166,154,12,3.51
"420035213021",9,14,5,0.07,59,45,14,1.21,147,136,11,2.36,47,53,6,0.41,85,102,17,2.11,254,265,11,4.08,84,70,14,1.72
"420035213022",47,49,2,0.17,51,62,11,0.99,42,43,1,0.07,79,87,8,1.12,57,70,13,1.31,200,168,32,11.31,90,87,3,0.48
"420035213023",20,21,1,0.04,6,5,1,0.01,56,54,2,0.20,50,46,4,0.36,47,46,1,0.09,222,250,28,11.26,151,130,21,5.74
"420035213024",0,2,2,0.00,15,16,1,0.05,70,76,6,1.44,63,75,12,2.59,118,93,25,10.10,16,20,4,0.22,10,10,0,0.00
"420035214011",11,13,2,0.03,41,37,4,0.19,142,143,1,0.16,58,67,9,0.60,139,141,2,0.32,309,330,21,7.42,174,143,31,6.17
"420035214012",0,0,0,0.00,10,7,3,0.09,22,24,2,0.13,27,31,4,0.31,43,45,2,0.25,183,173,10,5.23,65,70,5,0.93
"420035214021",9,6,3,0.05,6,7,1,0.01,37,47,10,0.72,48,40,8,0.75,46,42,4,0.36,188,220,32,11.68,181,153,28,9.84
