serialno,rt,division,puma,region,st,adjhsg,adjinc,wgtp,np,type,acr,ags,bds,bld,bus,conp,elep,fs,fulp,gasp,hfl,insp,mhp,mrgi,mrgp,mrgt,mrgx,rms,rntm,rntp,smp,tel,ten,vacs,val,veh,watp,ybl,fes,fincp,fparc,grntp,grpip,hhl,hht,hincp,hugcl,hupac,hupaoc,huparc,kit,lngi,mv,noc,npf,npp,nr,nrc,ocpip,partner,plm,psf,r18,r60,r65,resmode,smocp,smx,srnt,sval,taxp,wif,wkexrel,workstat,facrp,fagsp,fbdsp,fbldp,fbusp,fconp,felep,ffsp,ffulp,fgasp,fhflp,finsp,fkitp,fmhp,fmrgip,fmrgp,fmrgtp,fmrgxp,fmvp,fplmp,frmsp,frntmp,frntp,fsmp,fsmxhp,fsmxsp,ftaxp,ftelp,ftenp,fvacsp,fvalp,fvehp,fwatp,fyblp,wgtp1,wgtp2,wgtp3,wgtp4,wgtp5,wgtp6,wgtp7,wgtp8,wgtp9,wgtp10,wgtp11,wgtp12,wgtp13,wgtp14,wgtp15,wgtp16,wgtp17,wgtp18,wgtp19,wgtp20,wgtp21,wgtp22,wgtp23,wgtp24,wgtp25,wgtp26,wgtp27,wgtp28,wgtp29,wgtp30,wgtp31,wgtp32,wgtp33,wgtp34,wgtp35,wgtp36,wgtp37,wgtp38,wgtp39,wgtp40,wgtp41,wgtp42,wgtp43,wgtp44,wgtp45,wgtp46,wgtp47,wgtp48,wgtp49,wgtp50,wgtp51,wgtp52,wgtp53,wgtp54,wgtp55,wgtp56,wgtp57,wgtp58,wgtp59,wgtp60,wgtp61,wgtp62,wgtp63,wgtp64,wgtp65,wgtp66,wgtp67,wgtp68,wgtp69,wgtp70,wgtp71,wgtp72,wgtp73,wgtp74,wgtp75,wgtp76,wgtp77,wgtp78,wgtp79,wgtp80,hinc_adj
2011000470734,H,2,1400,1,42,1000000,1018237,5,1,1,2,1,3,01,2,0000,080,2,1500,003,4,00000,00000,,,,3,6,,,,1,2,,02,1,0190,5,,,,,,1,6,35000,0,4,4,4,1,1,7,00,,0,0,00,009,0,1,0,0,0,0,2,00267,,0,0,13,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,5,5,6,6,4,12,5,1,10,6,8,6,1,5,2,9,5,2,9,9,5,5,5,5,5,2,7,9,1,6,2,5,9,5,9,2,5,1,8,8,6,5,6,4,5,2,4,9,1,5,2,5,9,5,9,1,5,9,2,2,5,5,6,5,6,8,5,2,9,6,9,6,1,6,2,9,5,10,35638.2950000
2009000128418,H,2,1400,1,42,1048571,1048026,11,6,1,1,,5,02,2,0000,100,2,0002,150,1,00000,,2,00590,2,1,8,,,00480,1,1,,14,4,0900,7,1,000095600,2,,,1,1,95600,0,2,2,2,1,1,5,03,06,0,0,03,019,0,1,0,1,0,0,1,01487,2,0,1,23,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,11,18,19,20,10,11,12,12,10,3,3,4,11,18,10,3,12,3,12,19,11,4,3,4,11,13,12,11,10,17,21,20,13,4,9,21,12,17,11,3,10,19,20,19,11,10,10,12,12,4,3,3,12,17,12,4,11,3,13,18,11,3,4,4,11,11,9,13,12,20,20,25,11,2,11,18,12,15,100191.30212507184000
2009000486027,H,2,1400,1,42,1048571,1048026,10,6,1,2,1,4,01,2,0000,190,2,0700,003,4,00400,00004,,,,3,7,,,,1,2,,06,3,0002,4,4,000068400,3,,,1,1,68400,1,3,4,3,1,1,6,00,06,0,0,02,006,0,1,1,1,2,1,2,00323,,0,0,12,2,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,10,12,11,3,11,10,20,17,3,4,17,10,3,19,19,11,10,11,18,10,10,10,11,17,10,10,3,3,16,18,3,9,15,3,3,10,11,12,3,10,10,9,9,2,10,9,19,20,3,3,19,11,3,18,16,11,11,12,18,12,10,10,10,18,10,10,3,3,17,17,3,11,17,3,4,11,9,11,71684.99022337776000
2007000008385,H,2,1400,1,42,1084729,1102938,7,4,1,1,,3,02,2,0000,070,2,0002,200,1,,,,,,,6,2,00430,,1,3,,,2,0900,9,2,000045000,2,0775,021,1,1,45000,0,3,3,3,1,1,2,02,04,0,0,02,,0,1,0,1,0,0,1,,,1,0,,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,11,13,7,8,2,2,16,7,8,9,13,8,7,6,2,9,7,12,2,11,2,3,6,7,14,12,2,7,7,8,1,8,7,7,13,9,8,10,2,9,2,3,6,7,10,12,2,9,8,8,2,9,8,8,12,7,8,3,11,2,12,12,7,7,2,3,11,10,7,9,11,7,11,8,3,7,7,3,49632.22830285990000
2009000520248,H,2,1400,1,42,1048571,1048026,27,2,1,1,,4,02,2,0000,130,2,0002,230,1,00520,,1,00920,1,1,9,,,,1,1,,16,3,0480,6,4,000124600,4,,,1,1,124600,0,4,4,4,1,1,3,00,02,0,0,00,013,0,1,0,0,2,0,2,01320,3,0,1,31,0,9,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,28,42,29,42,28,27,47,30,6,47,48,8,28,24,9,30,8,29,44,26,25,8,24,8,26,28,7,28,45,8,9,42,26,23,44,25,44,27,7,27,27,46,29,44,27,28,42,29,8,44,50,9,25,29,9,26,8,25,42,26,27,9,30,7,28,29,8,26,38,8,8,46,27,24,43,29,40,28,8,130584.06113790744000
2011001143259,H,2,1400,1,42,1000000,1018237,9,3,1,1,,4,02,2,0000,001,2,0002,001,1,,,,,,,9,,,,1,4,,,1,0001,9,2,000036000,4,,,1,1,36000,0,4,4,4,1,1,3,00,03,0,0,00,,0,1,0,0,2,0,1,,,1,0,,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,14,9,2,15,2,10,9,9,10,10,8,14,2,9,8,2,2,8,14,8,9,15,9,8,9,15,2,3,3,3,13,8,8,2,14,9,9,3,10,2,2,9,15,2,14,10,10,8,8,8,7,2,13,8,9,13,16,10,3,9,10,3,8,9,9,2,13,14,15,15,2,9,9,14,3,9,8,13,36656.5320000
2011001207902,H,2,1400,1,42,1000000,1018237,3,3,1,1,,2,02,2,0000,190,1,1600,003,4,,,,,,,4,2,00230,,1,3,,,1,0220,3,6,000009000,2,0571,076,1,2,9000,0,2,2,2,1,1,4,01,02,0,1,01,,2,1,0,1,0,0,1,,,1,0,,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,2,6,3,1,0,3,3,1,6,3,5,6,2,6,1,3,4,4,2,5,2,1,3,5,5,4,3,5,1,3,1,1,2,1,5,3,3,3,3,5,2,1,3,6,6,3,3,6,1,3,1,1,3,1,5,3,3,4,2,1,3,5,3,1,1,3,2,1,6,3,4,6,3,5,0,2,9164.1330000
2008000813354,H,2,1400,1,42,1044592,1063801,18,2,1,,,0,09,,0000,001,2,0002,001,1,,,,,,,1,2,00330,,1,3,,,1,0001,5,2,000013000,4,0330,030,1,1,13000,0,4,4,4,1,1,4,00,02,0,0,00,,0,1,0,0,2,1,2,,,1,0,,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,4,31,30,4,20,34,5,7,17,16,32,22,22,19,16,29,17,21,18,5,5,29,31,5,20,32,6,5,18,23,30,18,21,14,21,28,15,18,17,31,30,7,5,30,22,5,27,31,18,18,6,19,18,15,17,6,17,21,18,31,30,5,5,32,21,6,29,29,20,17,5,18,17,19,17,6,22,19,13829.41342691571000
2011001006232,H,2,1400,1,42,1000000,1018237,17,4,1,1,,3,02,2,0000,070,2,1300,010,6,00600,,2,00100,2,1,5,,,,1,1,,07,2,1000,8,5,000010000,1,,,1,2,30200,0,3,1,1,1,1,3,01,02,0,1,01,020,2,1,0,1,0,0,2,00495,3,0,1,19,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,27,5,18,6,19,17,5,23,5,25,27,17,19,17,5,16,27,16,17,26,32,5,18,6,17,16,5,16,5,26,29,14,16,16,4,16,29,15,16,4,4,29,17,29,16,16,30,16,28,5,5,16,16,16,23,17,5,16,20,5,5,30,18,34,16,18,28,14,29,6,6,18,16,16,23,15,4,17,17,30750.7574000
2007000063676,H,2,1400,1,42,1084729,1102938,5,2,1,1,,2,01,2,0000,050,1,0002,100,4,00000,01100,,,,3,4,,,,1,2,,04,1,0001,6,5,000027220,4,,,1,2,27220,0,4,4,4,1,1,5,00,02,0,0,00,012,0,1,0,0,1,1,2,00271,,0,0,09,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,9,9,1,1,4,1,5,5,10,5,10,5,8,6,5,2,6,5,2,5,5,4,6,5,2,5,8,2,6,1,4,9,5,9,2,4,6,8,6,2,8,8,1,2,5,2,5,6,7,5,7,5,8,5,6,2,5,6,1,6,6,5,5,4,2,5,8,1,5,2,5,8,5,10,1,5,7,9,5,30021.98343119658840
2011000663065,H,2,1400,1,42,1000000,1018237,7,1,1,2,1,2,01,2,0000,080,2,0002,120,1,00450,00000,,,,3,6,,,,1,2,,13,1,0300,3,,,,,,1,6,51000,0,4,4,4,1,1,5,00,,0,0,00,008,0,1,0,0,0,0,1,00346,,0,0,22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,2,11,6,6,6,2,12,6,5,2,6,2,2,11,13,6,6,13,7,7,2,12,7,7,7,2,12,7,7,2,5,2,3,11,11,7,7,3,7,6,11,1,6,6,5,12,2,6,7,10,7,11,9,1,2,7,7,1,6,7,11,2,6,6,7,11,2,5,7,12,6,10,11,2,2,7,6,9,51930.0870000
2010000431153,H,2,1400,1,42,1031543,1039407,15,1,1,1,,2,02,2,0000,040,2,2200,120,1,,,,,,,4,2,00700,,1,3,,,1,0610,2,,,,1094,029,1,6,45510,0,4,4,4,1,1,4,00,,0,0,00,,0,1,0,0,1,1,1,,,1,0,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,5,25,16,15,5,15,14,25,15,13,5,30,22,15,28,13,4,20,5,5,13,14,4,27,15,23,25,14,24,6,16,14,17,5,17,25,16,25,17,15,22,6,17,17,24,16,13,5,16,15,25,5,4,15,4,15,27,17,22,25,16,13,23,5,14,4,5,15,4,27,18,17,16,29,13,5,14,5,47303.42495923098960
2010001022702,H,2,1400,1,42,1031543,1039407,6,2,1,3,1,3,02,2,0000,080,2,0002,020,2,,,,,,,6,,,,1,4,,,1,0002,6,4,000015600,4,,,1,1,15600,0,4,4,4,1,1,2,00,02,0,0,00,,0,1,0,0,2,2,1,,,0,0,,0,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,7,6,10,7,13,2,2,6,5,6,12,7,2,7,2,2,11,5,6,10,6,6,11,5,9,2,2,5,7,6,9,6,2,5,1,2,9,6,5,2,5,7,2,6,2,10,9,5,6,5,1,7,12,7,10,11,1,5,6,2,7,7,2,5,2,11,10,8,6,6,2,6,11,6,13,9,2,5,16214.75344680297600
2011001386670,H,2,1400,1,42,1000000,1018237,3,1,1,1,,1,02,2,0000,050,2,2000,003,4,00200,,,,,3,4,,,,1,2,,06,1,0400,3,,,,,,1,4,15900,0,4,4,4,1,1,5,00,,0,0,00,026,0,1,0,0,1,0,1,00342,,0,1,20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,3,6,3,1,5,5,0,3,3,1,3,1,2,3,2,4,3,1,5,3,2,5,3,1,6,6,1,3,3,1,2,2,3,3,3,6,3,6,1,3,3,1,3,5,1,1,4,3,3,4,3,5,3,3,3,0,3,6,1,3,3,1,3,6,1,1,4,3,3,5,3,5,4,3,3,1,2,1,16189.9683000
2011001324148,H,2,1400,1,42,1000000,1018237,5,1,1,,,2,04,,0000,050,2,0002,003,3,,,,,,,5,2,00440,,1,3,,,1,0001,4,,,,0490,020,1,4,30000,0,4,4,4,1,1,3,00,,0,0,00,,0,1,0,0,0,0,1,,,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,1,7,6,5,4,2,5,5,11,11,2,2,9,5,2,9,8,5,4,5,11,5,5,6,5,10,6,5,1,2,9,9,1,5,7,2,2,6,4,4,10,6,6,5,5,9,4,6,1,2,10,9,1,5,10,1,1,6,7,6,2,6,5,7,4,1,5,6,9,8,2,2,9,6,2,10,7,6,30547.1100000
2010000331079,H,2,1400,1,42,1031543,1039407,7,1,1,2,1,4,02,2,0000,060,2,0002,060,1,00600,,,,,3,8,,,,1,2,,12,2,0002,9,,,,,,1,6,44000,0,4,4,4,1,1,7,00,,0,0,00,006,0,1,0,0,0,0,1,00220,,0,1,14,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,8,1,7,13,3,3,12,7,6,13,8,13,8,8,7,2,7,2,12,7,6,2,7,14,2,2,10,7,7,11,7,11,8,6,7,2,6,2,2,6,7,13,8,3,12,9,2,7,6,3,7,2,8,9,7,11,9,10,2,7,7,12,5,3,12,14,3,7,7,2,7,2,7,7,7,13,7,12,12,45733.91997816224000
2011001501760,H,2,1400,1,42,1000000,1018237,7,2,1,2,1,4,02,2,0000,080,2,0002,070,1,01100,,2,00460,2,1,8,,,00220,1,1,,12,2,0960,9,7,000060000,2,,,1,3,60000,0,2,2,2,1,1,7,01,02,0,0,01,022,0,1,0,1,0,0,1,01085,2,0,1,22,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,13,7,6,7,13,6,13,2,7,3,6,5,7,2,3,12,7,11,8,2,6,2,2,10,6,12,7,8,10,7,13,2,2,8,7,6,2,7,12,7,2,8,6,7,2,7,1,10,6,11,6,8,7,11,13,2,7,2,7,12,6,10,13,2,8,2,7,7,2,7,2,12,15,7,7,6,12,61094.2200000
2008000858670,H,2,1400,1,42,1044592,1063801,4,3,1,3,1,3,02,2,0000,070,2,0002,003,2,00500,,2,00590,2,1,6,,,,1,1,,13,2,0002,4,1,000081000,1,,,1,1,81000,0,1,1,1,1,1,3,01,03,0,0,01,012,0,1,0,1,0,0,1,00827,3,0,0,27,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,1,1,2,5,7,5,2,5,4,2,4,6,8,7,4,4,2,5,5,5,8,7,9,6,1,3,9,5,4,7,4,1,1,1,4,5,2,4,4,4,6,7,9,5,1,5,7,4,6,8,5,2,1,2,4,5,7,4,4,5,1,1,1,4,7,5,1,4,4,1,5,8,8,10,6,4,6,86167.88366001327000
2011001051423,H,2,1400,1,42,1000000,1018237,10,5,1,1,,3,02,2,0000,060,1,0002,110,1,00720,,2,00550,2,1,7,,,,1,1,,09,3,0070,7,7,000057000,1,,,1,3,57000,1,1,4,1,1,1,7,00,05,0,0,03,017,0,1,1,1,0,0,1,00813,3,0,1,08,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,14,9,8,3,3,15,15,3,11,16,3,2,7,9,15,10,10,9,9,10,14,10,8,3,3,14,14,2,9,14,3,3,9,8,15,9,9,11,9,9,2,10,10,14,14,2,4,14,8,3,15,14,10,9,3,9,9,9,10,8,2,7,8,15,15,3,3,15,8,3,15,14,9,10,2,9,7,8,58039.5090000
2007000061882,H,2,1400,1,42,1084729,1102938,5,4,1,1,,5,02,2,0000,140,2,4000,003,4,00900,,2,00810,2,1,9,,,,1,1,,15,2,0400,9,1,000077000,2,,,1,1,77000,0,2,2,2,1,1,2,02,04,0,0,02,024,0,1,0,1,0,0,1,01558,3,0,1,32,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,11,9,10,2,6,5,10,2,6,6,2,6,6,2,7,6,5,5,8,1,2,1,1,10,6,5,1,8,6,5,9,6,5,9,5,6,7,6,10,2,1,2,2,8,6,6,1,9,5,4,9,7,6,9,6,5,6,7,2,10,11,8,8,2,6,5,10,2,6,6,1,6,6,2,6,5,5,7,84926.25731822694000
2009001340386,H,2,1400,1,42,1048571,1048026,26,2,1,2,1,4,02,2,0000,080,2,0090,003,4,00600,,,,,3,8,,,,1,2,,15,2,0002,7,3,000028400,4,,,1,1,28400,0,4,4,4,1,1,7,00,02,0,0,00,011,0,1,0,0,2,2,1,00263,,0,1,27,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,39,21,9,45,42,8,25,24,7,31,8,27,29,28,44,25,45,24,9,25,41,24,7,45,42,7,29,29,10,24,6,23,26,28,48,25,50,24,7,36,51,25,9,46,42,8,29,23,8,29,8,27,24,24,44,27,42,26,9,24,44,21,7,47,51,7,29,23,9,28,7,26,27,22,43,23,38,22,7,29763.94330912176000
2010000427510,H,2,1400,1,42,1031543,1039407,7,2,1,,,1,04,,0000,030,2,1500,003,4,,,,,,,3,,,,1,4,,,1,0002,9,2,000042000,4,,,1,1,42000,0,4,4,4,1,1,5,00,02,0,0,00,,0,1,0,0,2,0,2,,,1,0,,1,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,8,2,3,12,11,2,8,12,3,3,6,7,12,6,8,6,7,6,1,6,6,12,11,2,3,11,7,1,12,12,6,6,2,8,8,7,7,6,2,7,6,11,11,1,2,12,6,2,10,12,7,7,2,8,7,6,7,7,11,7,7,3,2,10,13,3,7,12,2,3,8,6,13,8,7,8,7,7,43655.10543370032000
2009000811917,H,2,1400,1,42,1048571,1048026,6,2,1,2,1,3,02,2,0000,170,2,1400,003,6,00630,,,,,3,7,,,,1,2,,17,2,0002,5,1,000200000,4,,,1,1,200000,0,4,4,4,1,1,5,00,02,0,0,00,003,0,1,0,0,1,0,1,00423,,0,1,21,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,11,7,2,6,2,2,11,6,9,6,6,10,5,10,1,2,7,6,6,6,8,6,2,6,2,2,9,5,10,6,5,10,6,9,2,1,6,6,5,5,10,5,2,6,2,2,8,6,10,5,5,9,6,11,2,2,7,5,6,6,9,5,2,6,2,2,8,6,12,5,7,9,5,9,2,1,6,6,209605.23457128000000
2008000531104,H,2,1400,1,42,1044592,1063801,20,2,1,1,,4,02,2,0000,090,2,0002,230,1,00840,,,,,3,8,,,,1,2,,12,2,1000,9,1,000051300,4,,,1,1,51300,0,4,4,4,1,1,6,00,02,0,0,00,013,0,1,0,0,1,0,2,00553,,0,1,21,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,19,23,21,25,41,20,25,7,6,36,40,7,19,32,7,6,19,18,18,34,20,21,17,21,41,17,17,7,7,28,30,6,19,35,5,6,20,23,24,27,19,19,21,24,31,19,22,6,5,38,42,6,20,31,7,6,19,21,20,40,20,22,22,22,37,19,20,5,6,35,34,7,21,35,7,7,19,19,54572.99298467507100
2007001099215,H,2,1400,1,42,1084729,1102938,21,3,1,2,1,2,02,2,0000,070,2,1200,010,4,00240,,1,00650,1,1,4,,,,1,1,,10,2,0480,4,1,000070000,2,,,1,1,70000,0,2,2,2,1,1,3,01,03,0,0,01,015,0,1,0,1,0,0,2,00870,3,0,1,15,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,6,21,18,34,25,31,30,7,5,23,24,21,26,33,6,21,22,23,6,29,5,24,21,32,19,39,39,6,5,19,19,22,19,31,6,22,22,21,32,6,34,21,22,5,19,6,6,36,33,20,21,20,30,7,32,17,18,22,34,8,31,23,27,6,16,5,7,34,38,19,19,21,21,6,36,20,21,23,8,77205.68847111540000
2011000986411,H,2,1400,1,42,1000000,1018237,10,3,1,2,1,2,02,1,0000,080,2,1200,080,1,01200,,,,,3,8,,,,1,2,,16,2,0430,9,1,000048900,2,,,1,1,48900,0,2,2,2,1,1,7,01,03,0,0,01,013,0,1,0,1,1,0,1,00546,,0,0,30,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,16,18,10,9,10,3,9,14,10,18,16,3,9,3,10,9,3,11,10,3,18,18,10,10,10,3,9,16,10,14,14,3,12,2,11,10,3,11,11,17,3,3,11,8,9,17,10,3,11,3,2,16,9,14,10,9,17,8,10,17,4,3,9,11,9,17,9,3,9,3,2,15,11,18,9,11,15,8,49791.7893000
2010001365202,H,2,1400,1,42,1031543,1039407,6,6,1,2,1,4,02,2,0000,160,2,0002,140,1,00450,,1,00450,1,1,8,,,,1,1,,11,1,0220,9,1,000043500,3,,,1,1,43500,0,3,3,3,1,1,3,04,06,0,0,04,021,0,1,0,1,0,0,2,00768,3,0,1,12,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,8,6,6,9,6,1,10,7,2,5,6,2,6,2,6,6,6,2,9,6,8,5,5,9,5,1,9,8,2,6,6,1,5,2,5,6,5,7,1,6,2,6,4,2,6,10,1,2,9,7,5,7,5,8,4,7,5,9,2,5,2,5,6,1,6,10,1,1,10,5,5,9,6,10,5,6,5,1,45214.21634204676000
2011000987697,H,2,1400,1,42,1000000,1018237,9,1,1,2,1,3,02,2,0000,060,2,0002,300,1,00400,,,,,3,6,,,,1,2,,15,1,0002,7,,,,,,1,6,11500,0,4,4,4,1,1,7,00,,0,0,00,051,0,1,0,0,1,1,2,00493,,0,1,24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,3,10,14,12,17,8,3,15,9,10,11,11,3,3,10,10,10,3,11,8,10,16,12,11,10,3,10,11,16,2,17,18,11,10,3,4,18,13,21,3,17,9,3,3,3,11,16,3,11,10,10,11,15,14,9,9,10,13,10,9,11,3,9,11,11,18,10,9,3,20,4,2,10,9,15,17,3,9,11709.7255000
2008000365816,H,2,1400,1,42,1044592,1063801,14,2,1,2,1,3,02,2,0000,040,2,0002,030,1,00000,,1,00500,1,1,5,,,,1,1,,14,2,0030,9,,,,,,1,7,32000,0,4,4,4,1,1,1,00,,0,1,00,021,4,1,0,0,0,0,1,00573,3,0,1,18,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,5,4,4,5,29,13,15,5,21,10,13,23,13,14,25,14,19,11,16,29,6,4,4,3,23,14,9,5,22,11,11,28,15,14,25,12,19,13,12,25,4,3,4,5,20,14,16,4,19,13,10,19,15,15,20,16,16,13,15,31,5,4,4,4,24,17,18,6,21,11,12,28,16,12,22,15,17,13,34041.63305086944000
2007000566704,H,2,1400,1,42,1084729,1102938,8,1,1,1,,2,02,2,0000,030,2,0002,030,1,00470,,,,,3,6,,,,1,2,,08,1,0320,9,,,,,,1,6,17400,0,4,4,4,1,1,6,00,,0,0,00,014,0,1,0,0,1,1,1,00201,,0,1,20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,9,3,8,7,2,8,14,11,14,8,8,8,9,8,2,2,3,14,6,12,8,2,9,9,3,8,13,13,13,8,8,8,9,9,3,2,3,14,7,13,8,3,8,9,3,8,12,14,15,11,8,7,7,8,2,2,2,13,7,12,10,2,7,9,3,7,16,16,12,7,8,8,9,7,2,3,2,14,19191.12827710582800
2008000327292,H,2,1400,1,42,1044592,1063801,2,2,1,2,1,2,02,2,0000,080,2,1200,020,5,00500,,,,,3,6,,,,1,2,,12,2,0002,6,4,000028500,4,,,1,1,28500,0,4,4,4,1,1,7,00,02,0,0,00,013,0,1,0,0,2,1,1,00317,,0,1,20,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,4,3,1,3,4,6,3,3,5,1,3,1,0,3,1,3,5,2,3,2,5,3,1,3,5,5,2,3,5,1,3,1,0,2,0,4,1,3,3,3,1,2,4,2,1,1,3,3,1,5,3,4,4,3,4,3,1,2,2,2,0,3,5,3,1,1,3,2,1,5,3,5,5,2,3,2,30318.32943593059500
2011000886061,H,2,1400,1,42,1000000,1018237,5,1,1,1,,1,01,2,0000,030,1,0001,002,4,,,,,,,4,,,,1,4,,,1,0001,6,,,,,,1,4,18200,0,4,4,4,1,1,3,00,,0,0,00,,0,1,0,0,0,0,1,,,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,6,9,9,9,5,2,10,4,4,5,7,2,2,6,6,6,1,6,6,7,8,6,7,6,2,5,5,10,1,8,7,5,5,1,2,7,7,7,1,10,5,1,2,2,5,9,1,5,5,5,5,10,11,5,6,6,8,7,7,6,2,5,7,5,8,6,4,1,9,2,1,5,5,9,9,1,7,18531.9134000
2008001023187,H,2,1400,1,42,1044592,1063801,10,1,1,2,1,2,02,2,0000,060,2,0002,003,1,00500,,,,,3,5,,,,1,2,,15,2,0002,9,,,,,,1,4,45000,0,4,4,4,1,1,1,00,,0,0,00,004,0,1,0,0,0,0,2,00157,,0,1,15,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,15,10,16,18,10,10,10,9,18,9,13,9,18,15,14,19,12,11,10,3,3,9,3,3,8,9,10,10,3,10,3,9,3,2,2,3,9,10,10,3,3,9,3,2,10,9,11,11,2,10,3,10,4,2,3,3,10,9,12,15,18,11,16,12,9,11,9,9,15,10,17,8,16,18,18,15,11,10,9,47871.04647778515000
